Bill_Id,Status,Customer,Contact,Address,Load_Type,Port_of_departure,Port_of_destination,Weight,Cube,Pieces,Tariff,Additional_service_Code,create_date,create_user,rate_id,FRT,ACC,DEST,CCS,CONS,CARGO,HAZ,LONG_Length,OVR_WGT,Total_Charge,rate_Date,rate_User
18495,PEND,One timer 70,Edward,"Seattle, US",Container,SEA,SEA,2286000,0,0,554I,,1/20/2014,achadaluri,18495,"182,880.00",10.29,0,2.03,0,0,0,0,0,"182,892.32",1/25/2014,nnoor
18496,PEND,One timer 71,Edward,"Seattle, US",Container,SEA,SEA,2290000,0,0,554I,,1/20/2014,achadaluri,18496,"183,200.00",10.29,0,2.03,0,0,0,0,0,"183,212.32",1/25/2014,nnoor
18497,PEND,One timer 72,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18497,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18498,PEND,One timer 73,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18498,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18499,PEND,One timer 74,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18499,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18500,PEND,One timer 75,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18500,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18501,PEND,One timer 76,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18501,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18502,PEND,One timer 77,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18502,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18503,PEND,One timer 78,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18503,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18504,PEND,One timer 79,Edward,"Seattle, US",Container,SEA,SEA,2300000,0,0,554I,,1/20/2014,achadaluri,18504,"184,000.00",10.29,0,2.03,0,0,0,0,0,"184,012.32",1/25/2014,nnoor
18505,PEND,One timer 80,Edward,"Seattle, US",Container,SEA,SEA,2304000,0,0,554I,,1/20/2014,achadaluri,18505,"184,320.00",10.29,0,2.03,0,0,0,0,0,"184,332.32",1/25/2014,nnoor
18506,PEND,One timer 81,Edward,"Seattle, US",Container,SEA,SEA,2304445,31213.26,0,554I,,1/20/2014,achadaluri,18506,"184,355.60",10.29,0,2.03,0,0,0,"4,044.72",0,"188,412.64",1/25/2014,nnoor
18507,PEND,One timer 82,Edward,"Seattle, US",Container,SEA,SEA,2330000,0,0,554I,,1/20/2014,achadaluri,18507,"186,400.00",10.29,0,2.03,0,0,0,0,0,"186,412.32",1/25/2014,nnoor
18508,PEND,One timer 83,Edward,"Seattle, US",Container,SEA,SEA,2330000,0,0,554I,,1/20/2014,achadaluri,18508,"186,400.00",10.29,0,2.03,0,0,0,0,0,"186,412.32",1/25/2014,nnoor
18509,PEND,One timer 84,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18509,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18510,PEND,One timer 85,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18510,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18511,PEND,One timer 86,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,6,554I,,1/20/2014,achadaluri,18511,"1,128,000.00",10.29,0,2.03,0,9,0,0,0,"1,128,021.32",1/25/2014,nnoor
18512,PEND,One timer 87,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18512,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18513,PEND,One timer 88,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18513,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18514,PEND,One timer 89,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18514,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18515,PEND,One timer 90,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18515,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18516,PEND,One timer 91,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18516,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18517,PEND,One timer 92,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18517,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18518,PEND,One timer 93,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18518,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18519,PEND,One timer 94,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18519,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18520,PEND,One timer 95,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18520,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18521,PEND,One timer 96,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18521,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18522,PEND,One timer 97,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18522,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18523,PEND,One timer 98,Edward,"Seattle, US",Container,SEA,SEA,2350000,0,0,554I,,1/20/2014,achadaluri,18523,"188,000.00",10.29,0,2.03,0,0,0,0,0,"188,012.32",1/25/2014,nnoor
18524,PEND,One timer 99,Edward,"Seattle, US",Container,SEA,SEA,2352000,0,90,554I,,1/20/2014,achadaluri,18524,"16,934,400.00",10.29,0,2.03,0,9,0,0,0,"16,934,421.32",1/25/2014,nnoor
18525,PEND,One timer 100,Edward,"Seattle, US",Container,SEA,SEA,2370000,0,0,554I,,1/20/2014,achadaluri,18525,"189,600.00",10.29,0,2.03,0,0,0,0,0,"189,612.32",1/25/2014,nnoor
18526,PEND,One timer 101,Edward,"Seattle, US",Container,SEA,SEA,2374000,0,0,554I,,1/20/2014,achadaluri,18526,"189,920.00",10.29,0,2.03,0,0,0,0,0,"189,932.32",1/25/2014,nnoor
18527,PEND,One timer 102,Edward,"Seattle, US",Container,SEA,SEA,2382900,0,0,554I,,1/20/2014,achadaluri,18527,"190,632.00",10.29,0,2.03,0,0,0,0,0,"190,644.32",1/25/2014,nnoor
18528,PEND,One timer 103,Edward,"Seattle, US",Container,SEA,SEA,2384000,0,0,554I,,1/20/2014,achadaluri,18528,"190,720.00",10.29,0,2.03,0,0,0,0,0,"190,732.32",1/25/2014,nnoor
18529,PEND,One timer 104,Edward,"Seattle, US",Container,SEA,SEA,2390000,0,0,554I,,1/20/2014,achadaluri,18529,"191,200.00",10.29,0,2.03,0,0,0,0,0,"191,212.32",1/25/2014,nnoor
18530,PEND,One timer 105,Edward,"Seattle, US",Container,SEA,SEA,2397750,0,0,554I,,1/20/2014,achadaluri,18530,"191,820.00",10.29,0,2.03,0,0,0,0,0,"191,832.32",1/25/2014,nnoor
18531,PEND,One timer 106,Edward,"Seattle, US",Container,SEA,SEA,2398000,0,0,554I,,1/20/2014,achadaluri,18531,"191,840.00",10.29,0,2.03,0,0,0,0,0,"191,852.32",1/25/2014,nnoor
18532,PEND,One timer 107,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18532,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18533,PEND,One timer 108,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18533,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18534,PEND,One timer 109,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18534,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18535,PEND,One timer 110,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18535,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18536,PEND,One timer 111,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18536,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18537,PEND,One timer 112,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18537,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18538,PEND,One timer 113,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18538,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18539,PEND,One timer 114,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18539,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18540,PEND,One timer 115,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18540,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18541,PEND,One timer 116,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18541,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18542,PEND,One timer 117,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18542,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18543,PEND,One timer 118,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18543,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18544,PEND,One timer 119,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18544,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18545,PEND,One timer 120,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18545,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18546,PEND,One timer 121,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18546,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18547,PEND,One timer 122,Edward,"Seattle, US",Container,SEA,SEA,2400000,0,0,554I,,1/20/2014,achadaluri,18547,"192,000.00",10.29,0,2.03,0,0,0,0,0,"192,012.32",1/25/2014,nnoor
18548,PEND,One timer 123,Edward,"Seattle, US",Container,SEA,SEA,2410000,0,0,554I,,1/20/2014,achadaluri,18548,"192,800.00",10.29,0,2.03,0,0,0,0,0,"192,812.32",1/25/2014,nnoor
18549,PEND,One timer 124,Edward,"Seattle, US",Container,SEA,SEA,2410000,0,1,554I,,1/20/2014,achadaluri,18549,"192,800.00",10.29,0,2.03,0,0,0,0,0,"192,812.32",1/25/2014,nnoor
18550,PEND,One timer 125,Edward,"Seattle, US",Container,SEA,SEA,2420000,0,0,554I,,1/20/2014,achadaluri,18550,"193,600.00",10.29,0,2.03,0,0,0,0,0,"193,612.32",1/25/2014,nnoor
18551,PEND,One timer 126,Edward,"Seattle, US",Container,SEA,SEA,2430000,0,0,554I,,1/20/2014,achadaluri,18551,"194,400.00",10.29,0,2.03,0,0,0,0,0,"194,412.32",1/25/2014,nnoor
18552,PEND,One timer 127,Edward,"Seattle, US",Container,SEA,SEA,2438000,0,0,554I,,1/20/2014,achadaluri,18552,"195,040.00",10.29,0,2.03,0,0,0,0,0,"195,052.32",1/25/2014,nnoor
18553,PEND,One timer 128,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18553,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18554,PEND,One timer 129,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18554,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18555,PEND,One timer 130,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18555,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18556,PEND,One timer 131,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18556,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18557,PEND,One timer 132,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18557,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18558,PEND,One timer 133,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18558,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18559,PEND,One timer 134,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18559,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18560,PEND,One timer 135,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18560,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18561,PEND,One timer 136,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18561,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18562,PEND,One timer 137,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18562,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18563,PEND,One timer 138,Edward,"Seattle, US",Container,SEA,SEA,2450000,0,0,554I,,1/20/2014,achadaluri,18563,"196,000.00",10.29,0,2.03,0,0,0,0,0,"196,012.32",1/25/2014,nnoor
18564,PEND,One timer 139,Edward,"Seattle, US",Container,SEA,SEA,2460000,0,0,554I,,1/20/2014,achadaluri,18564,"196,800.00",10.29,0,2.03,0,0,0,0,0,"196,812.32",1/25/2014,nnoor
18565,PEND,One timer 140,Edward,"Seattle, US",Container,SEA,SEA,2460000,14850,0,554I,,1/20/2014,achadaluri,18565,"196,800.00",10.29,0,2.03,0,0,0,"1,917.50",0,"198,729.82",1/25/2014,nnoor
18566,PEND,One timer 141,Edward,"Los Angeles, US",Container,SEA,LAX,2470000,0,1,554I,,1/20/2014,achadaluri,18566,"197,600.00",10.29,0,2.03,0,0,0,0,0,"197,612.32",1/25/2014,nnoor
18567,PEND,One timer 142,Edward,"Los Angeles, US",Container,SEA,LAX,2480000,0,1,554I,,1/20/2014,achadaluri,18567,"198,400.00",10.29,0,2.03,0,0,0,0,0,"198,412.32",1/25/2014,nnoor
18568,PEND,One timer 143,Edward,"Los Angeles, US",Container,SEA,LAX,2490500,0,0,554I,,1/20/2014,achadaluri,18568,"199,240.00",10.29,0,2.03,0,0,0,0,0,"199,252.32",1/25/2014,nnoor
18569,PEND,One timer 144,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18569,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18570,PEND,One timer 145,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18570,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18571,PEND,One timer 146,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18571,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18572,PEND,One timer 147,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18572,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18573,PEND,One timer 148,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18573,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18574,PEND,One timer 149,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18574,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18575,PEND,One timer 150,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18575,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18576,PEND,One timer 151,Edward,"Los Angeles, US",Container,SEA,LAX,2500000,0,0,554I,,1/20/2014,achadaluri,18576,"200,000.00",10.29,0,2.03,0,0,0,0,0,"200,012.32",1/25/2014,nnoor
18577,PEND,One timer 152,Edward,"Los Angeles, US",Container,SEA,LAX,2510000,0,0,554I,,1/20/2014,achadaluri,18577,"200,800.00",10.29,0,2.03,0,0,0,0,0,"200,812.32",1/25/2014,nnoor
18578,PEND,One timer 153,Edward,"Los Angeles, US",Container,SEA,LAX,2510000,0,0,554I,,1/20/2014,achadaluri,18578,"200,800.00",10.29,0,2.03,0,0,0,0,0,"200,812.32",1/25/2014,nnoor
18579,PEND,One timer 154,Edward,"Los Angeles, US",Container,SEA,LAX,2530000,0,0,554I,,1/20/2014,achadaluri,18579,"202,400.00",10.29,0,2.03,0,0,0,0,0,"202,412.32",1/25/2014,nnoor
18580,PEND,One timer 155,Edward,"Los Angeles, US",Container,SEA,LAX,2550000,0,0,554I,,1/20/2014,achadaluri,18580,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18581,PEND,One timer 156,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,0,554I,,1/20/2014,achadaluri,18581,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18582,PEND,One timer 157,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,0,554I,,1/20/2014,achadaluri,18582,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18583,PEND,One timer 158,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,0,554I,,1/20/2014,achadaluri,18583,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18584,PEND,One timer 159,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,0,554I,,1/20/2014,achadaluri,18584,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18585,PEND,One timer 160,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,0,554I,,1/20/2014,achadaluri,18585,"204,000.00",10.29,0,2.03,0,0,0,0,0,"204,012.32",1/25/2014,nnoor
18586,PEND,One timer 161,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,984,554I,,1/20/2014,achadaluri,18586,"200,736,000.00",10.29,0,2.03,0,9,0,0,0,"200,736,021.32",1/25/2014,nnoor
18587,PEND,One timer 162,Edward,"Oakland, US",Container,SEA,OAK,2550000,0,1703,554I,,1/20/2014,achadaluri,18587,"347,412,000.00",10.29,0,2.03,0,9,0,0,0,"347,412,021.32",1/25/2014,nnoor
18588,PEND,One timer 163,Edward,"Oakland, US",Container,SEA,OAK,2570000,0,1791,554I,,1/20/2014,achadaluri,18588,"368,229,600.00",10.29,0,2.03,0,9,0,0,0,"368,229,621.32",1/25/2014,nnoor
18589,PEND,One timer 164,Edward,"Oakland, US",Container,SEA,OAK,2580000,0,1768,554I,,1/20/2014,achadaluri,18589,"364,915,200.00",10.29,0,2.03,0,9,0,0,0,"364,915,221.32",1/25/2014,nnoor
18590,PEND,One timer 165,Edward,"Oakland, US",Container,SEA,OAK,2585512,0,1621,554I,,1/20/2014,achadaluri,18590,"335,289,196.16",10.29,0,2.03,0,9,0,0,0,"335,289,217.48",1/25/2014,nnoor
18591,PEND,One timer 166,Edward,"Oakland, US",Container,SEA,OAK,2595145,192396,0,554I,,1/20/2014,achadaluri,18591,"207,611.60",10.29,0,2.03,0,0,0,"24,998.48",0,"232,622.40",1/25/2014,nnoor
18592,PEND,One timer 167,Edward,"Oakland, US",Container,SEA,OAK,2595145,192396,0,554I,,1/20/2014,achadaluri,18592,"207,611.60",10.29,0,2.03,0,0,0,"24,998.48",0,"232,622.40",1/25/2014,nnoor
18593,PEND,One timer 168,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,798,554I,,1/20/2014,achadaluri,18593,"165,984,000.00",10.29,0,2.03,0,9,0,0,0,"165,984,021.32",1/25/2014,nnoor
18594,PEND,One timer 169,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,81,554I,,1/20/2014,achadaluri,18594,"16,848,000.00",10.29,0,2.03,0,9,0,0,0,"16,848,021.32",1/25/2014,nnoor
18595,PEND,One timer 170,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,71,554I,,1/20/2014,achadaluri,18595,"14,768,000.00",10.29,0,2.03,0,9,0,0,0,"14,768,021.32",1/25/2014,nnoor
18596,PEND,One timer 171,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,0,554I,,1/20/2014,achadaluri,18596,"208,000.00",10.29,0,2.03,0,0,0,0,0,"208,012.32",1/25/2014,nnoor
18597,PEND,One timer 172,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,861,554I,,1/20/2014,achadaluri,18597,"179,088,000.00",10.29,0,2.03,0,9,0,0,0,"179,088,021.32",1/25/2014,nnoor
18598,PEND,One timer 173,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,563,554I,,1/20/2014,achadaluri,18598,"117,104,000.00",10.29,0,2.03,0,9,0,0,0,"117,104,021.32",1/25/2014,nnoor
18599,PEND,One timer 174,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,938,554I,,1/20/2014,achadaluri,18599,"195,104,000.00",10.29,0,2.03,0,9,0,0,0,"195,104,021.32",1/25/2014,nnoor
18600,PEND,One timer 175,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,0,554I,,1/20/2014,achadaluri,18600,"208,000.00",10.29,0,2.03,0,0,0,0,0,"208,012.32",1/25/2014,nnoor
18601,PEND,One timer 176,Edward,"Oakland, US",Container,SEA,OAK,2600000,0,78,554I,,1/20/2014,achadaluri,18601,"16,224,000.00",10.29,0,2.03,0,9,0,0,0,"16,224,021.32",1/25/2014,nnoor
18602,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2600000,0,0,1E,,1/20/2014,achadaluri,18602,"104,000.00",5,2,2.03,0,0,0,0,0,"104,009.03",1/25/2014,pcr
18603,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2611700,0,77,1E,,1/20/2014,achadaluri,18603,"8,044,036.00",5,2,2.03,0,9,0,0,0,"8,044,054.03",1/25/2014,pcr
18604,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2624000,0,681,1E,,1/20/2014,achadaluri,18604,"71,477,760.00",5,2,2.03,0,9,0,0,0,"71,477,778.03",1/25/2014,pcr
18605,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2628000,0,564,1E,,1/20/2014,achadaluri,18605,"59,287,680.00",5,2,2.03,0,9,0,0,0,"59,287,698.03",1/25/2014,pcr
18606,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2632112,0,0,1E,,1/20/2014,achadaluri,18606,"105,284.48",5,2,2.03,0,0,0,0,0,"105,293.51",1/25/2014,pcr
18607,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2638424,0,0,1E,,1/20/2014,achadaluri,18607,"105,536.96",5,2,2.03,0,0,0,0,0,"105,545.99",1/25/2014,pcr
18608,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2640000,0,0,1E,,1/20/2014,achadaluri,18608,"105,600.00",5,2,2.03,0,0,0,0,0,"105,609.03",1/25/2014,pcr
18609,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2650000,0,0,1E,,1/20/2014,achadaluri,18609,"106,000.00",5,2,2.03,0,0,0,0,0,"106,009.03",1/25/2014,pcr
18610,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2650000,0,0,1E,,1/20/2014,achadaluri,18610,"106,000.00",5,2,2.03,0,0,0,0,0,"106,009.03",1/25/2014,pcr
18611,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2650000,0,0,1E,,1/20/2014,achadaluri,18611,"106,000.00",5,2,2.03,0,0,0,0,0,"106,009.03",1/25/2014,pcr
18612,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2650000,0,0,1E,,1/20/2014,achadaluri,18612,"106,000.00",5,2,2.03,0,0,0,0,0,"106,009.03",1/25/2014,pcr
18613,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2650000,0,0,1E,,1/20/2014,achadaluri,18613,"106,000.00",5,2,2.03,0,0,0,0,0,"106,009.03",1/25/2014,pcr
18614,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2665000,0,0,1E,,1/20/2014,achadaluri,18614,"106,600.00",5,2,2.03,0,0,0,0,0,"106,609.03",1/25/2014,pcr
18615,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2665000,0,0,1E,,1/20/2014,achadaluri,18615,"106,600.00",5,2,2.03,0,0,0,0,0,"106,609.03",1/25/2014,pcr
18616,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2680160,0,0,1E,,1/20/2014,achadaluri,18616,"107,206.40",5,2,2.03,0,0,0,0,0,"107,215.43",1/25/2014,pcr
18617,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2686392,0,0,1E,,1/20/2014,achadaluri,18617,"107,455.68",5,2,2.03,0,0,0,0,0,"107,464.71",1/25/2014,pcr
18618,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2692000,0,0,1E,,1/20/2014,achadaluri,18618,"107,680.00",5,2,2.03,0,0,0,0,0,"107,689.03",1/25/2014,pcr
18619,PEND,POV Private,Steven,"Anchorage, US",Unit,SEA,ANK,2700000,0,1565,1E,,1/20/2014,achadaluri,18619,"169,020,000.00",5,2,2.03,0,9,0,0,0,"169,020,018.03",1/25/2014,pcr
